link,form,table
"<a href=""feature/2026/01/22/janata-mavis-reputation-in-education-07-14.html""><div class=""placeholder""></div><img alt=""Janata Mavi's reputation in education"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/10-2212026030033-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/22/janata-mavis-reputation-in-education-07-14.html"" onclick=""gaEvent('Homepage Category','फिचर','शिक्षामा जनता माविको सान');"">शिक्षामा जनता माविको सान</a>",,
"<a href=""https://ekantipur.com/author/author-8986"">शिव पुरी</a>",,
"<a href=""feature/2026/01/22/tire-is-small-49-47.html""><div class=""placeholder""></div><img alt=""'Tire Kanchha' pulling a bus in Trishuli"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/simaltalpull-1-2212026122634-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""feature/2026/01/22/tire-is-small-49-47.html""><div class=""placeholder""></div><img alt=""'Tire Kanchha' pulling a bus in Trishuli"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/simaltalpull-1-2212026122634-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/22/tire-is-small-49-47.html"" onclick=""gaEvent('Homepage Category','फिचर','त्रिशूलीमा बस तानिरहेका ‘टायर कान्छा’');"">त्रिशूलीमा बस तानिरहेका ‘टायर कान्छा’</a>",,
"<a href=""https://ekantipur.com/author/author-RajuChaudhary-TjHyl"">राजु चौधरी</a>",,
"<a href=""feature/2026/01/16/rush-to-choose-a-house-in-tharu-settlement-34-10.html""><div class=""placeholder""></div><img alt=""Tharu Basti busy choosing Badghar"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/badghar-1612026010215-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""feature/2026/01/16/rush-to-choose-a-house-in-tharu-settlement-34-10.html""><div class=""placeholder""></div><img alt=""Tharu Basti busy choosing Badghar"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/badghar-1612026010215-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/feature/2026/01/16/rush-to-choose-a-house-in-tharu-settlement-34-10.html"" onclick=""gaEvent('Homepage Category','फिचर','बडघर छान्न व्यस्त थारु बस्ती');"">बडघर छान्न व्यस्त थारु बस्ती</a>",,
"<a href=""https://ekantipur.com/author/author-11453"">भवानी भट्ट</a>",,
"<a href=""https://ekantipur.com/national"" onclick=""gaEvent('Homepage Category','उपत्यका','clicked');""><div class=""catName"">National</div></a>",,
"<a href=""https://ekantipur.com/national"" onclick=""gaEvent('Homepage Category','उपत्यका','clicked');""><div class=""catName"">National</div></a>",,
,,
"<a href=""national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html""><div class=""placeholder""></div><img alt=""Three arrested for defrauding Rs. 2.78 million by promising to send money abroad"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html""><div class=""placeholder""></div><img alt=""Three arrested for defrauding Rs. 2.78 million by promising to send money abroad"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html""><div class=""placeholder""></div><img alt=""Three arrested for defrauding Rs. 2.78 million by promising to send money abroad"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html""><div class=""placeholder""></div><img alt=""Three arrested for defrauding Rs. 2.78 million by promising to send money abroad"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html""><div class=""placeholder""></div><img alt=""Three arrested for defrauding Rs. 2.78 million by promising to send money abroad"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/27/three-arrested-for-defrauding-rs-278-million-by-promising-to-send-money-abroad-06-47.html"" onclick=""gaEvent('Homepage Category','उपत्यका','विदेश पठाउने भन्दै २७ लाख ८० हजार ठगी गर्ने तीन जना पक्राउ');"">विदेश पठाउने भन्दै २७ लाख ८० हजार ठगी गर्ने तीन जना पक्राउ</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a attr-newsid="""" class=""saveNewsLink"" onclick=""saveNews('9872265',this,'2026-01-27');"" style=""cursor:pointer;""><i class=""icon-save""></i> संग्रह</a>",,
"<a href=""national/2026/01/27/prisoner-who-escaped-from-sundhara-prison-arrested-04-40.html""><div class=""placeholder""></div><img alt=""Prisoner who escaped from Sundhara Prison arrested"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/prisoner-who-escaped-from-sundhara-prison-arrested-04-40.html""><div class=""placeholder""></div><img alt=""Prisoner who escaped from Sundhara Prison arrested"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/prisoner-who-escaped-from-sundhara-prison-arrested-04-40.html""><div class=""placeholder""></div><img alt=""Prisoner who escaped from Sundhara Prison arrested"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/27/prisoner-who-escaped-from-sundhara-prison-arrested-04-40.html"" onclick=""gaEvent('Homepage Category','उपत्यका','सुन्धारा कारागारबाट भागेका कैदी पक्राउ');"">सुन्धारा कारागारबाट भागेका कैदी पक्राउ</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""national/2026/01/27/silver-jewelry-worth-over-rs-1-lakh-stolen-58-18.html""><div class=""placeholder""></div><img alt=""Silver jewelry worth over Rs 1 lakh stolen"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/27/silver-jewelry-worth-over-rs-1-lakh-stolen-58-18.html""><div class=""placeholder""></div><img alt=""Silver jewelry worth over Rs 1 lakh stolen"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/27/silver-jewelry-worth-over-rs-1-lakh-stolen-58-18.html"" onclick=""gaEvent('Homepage Category','उपत्यका','१ लाख रुपैयाँभन्दा धेरैको चाँदीका गहना चोरी');"">१ लाख रुपैयाँभन्दा धेरैको चाँदीका गहना चोरी</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""national/2026/01/26/kathmandu-metropolitan-citys-public-chairs-are-being-kept-in-their-original-locations-after-repairs-07-06.html""><div class=""placeholder""></div><img alt=""Kathmandu Metropolitan City's public chairs are being kept in their original locations after repairs"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/d20862cc-f7f2-4cf5-92cf-0bcb3b895a65-2612026031833-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""national/2026/01/26/kathmandu-metropolitan-citys-public-chairs-are-being-kept-in-their-original-locations-after-repairs-07-06.html""><div class=""placeholder""></div><img alt=""Kathmandu Metropolitan City's public chairs are being kept in their original locations after repairs"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/d20862cc-f7f2-4cf5-92cf-0bcb3b895a65-2612026031833-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/26/kathmandu-metropolitan-citys-public-chairs-are-being-kept-in-their-original-locations-after-repairs-07-06.html"" onclick=""gaEvent('Homepage Category','उपत्यका','मर्मतपछि काठमाडौं महानगरका सार्वजनिक कुर्सी यथावत् स्थानमै राखिँदै');"">मर्मतपछि काठमाडौं महानगरका सार्वजनिक कुर्सी यथावत् स्थानमै राखिँदै</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""national/2026/01/26/4-people-arrested-with-brown-sugar-from-two-locations-in-kathmandu-52-48.html""><div class=""placeholder""></div><img alt=""4 people arrested with brown sugar from two locations in Kathmandu"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
"<a href=""national/2026/01/26/4-people-arrested-with-brown-sugar-from-two-locations-in-kathmandu-52-48.html""><div class=""placeholder""></div><img alt=""4 people arrested with brown sugar from two locations in Kathmandu"" data-src=""https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2018/default/ekantipur-default-2025.png""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/26/4-people-arrested-with-brown-sugar-from-two-locations-in-kathmandu-52-48.html"" onclick=""gaEvent('Homepage Category','उपत्यका','काठमाडौंका दुई स्थानबाट ब्राउनसुगरसहित ४ जना पक्राउ');"">काठमाडौंका दुई स्थानबाट ब्राउनसुगरसहित ४ जना पक्राउ</a>",,
"<a href=""https://ekantipur.com/author/author-14301"">कान्तिपुर संवाददाता</a>",,
"<a href=""national/2026/01/23/arson-and-vandalism-at-juvenile-correctional-home-all-juveniles-transferred-elsewhere-44-22.html""><div class=""placeholder""></div><img alt=""Arson and vandalism at juvenile correctional home: All juveniles transferred elsewhere"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/079fe0eb-72da-4db2-9771-cd397ca2ec67-2312026065837-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
"<a href=""national/2026/01/23/arson-and-vandalism-at-juvenile-correctional-home-all-juveniles-transferred-elsewhere-44-22.html""><div class=""placeholder""></div><img alt=""Arson and vandalism at juvenile correctional home: All juveniles transferred elsewhere"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/079fe0eb-72da-4db2-9771-cd397ca2ec67-2312026065837-1000x0.jpg&amp;w=151&amp;h=150""/></a>",,
,,
"<a href=""https://ekantipur.com/national/2026/01/23/arson-and-vandalism-at-juvenile-correctional-home-all-juveniles-transferred-elsewhere-44-22.html"" onclick=""gaEvent('Homepage Category','उपत्यका','बाल सुधारगृहमा आगजनी र तोडफोड : सबै बालबिज्याइँकर्तालाई अन्यत्रै सारियो');"">बाल सुधारगृहमा आगजनी र तोडफोड : सबै बालबिज्याइँकर्तालाई अन्यत्रै सारियो</a>",,
"<a href=""https://ekantipur.com/author/author-SundarShilpakar-u2SGF"">सुन्दर शिल्पकार</a>",,
"<a class=""latest-toggle-btn"" href=""/headlines"" target=""_blank"">ताजा अपडेट</a>","<form id=""pollSubmitForm""><input id=""csrf_token"" name=""csrf_token"" type=""hidden"" value=""15f5ba2b96ecfbc35d14c07c7df86f90f2d01b5bee39e69084ada459997822d7""/><div class=""ek-poll-single-form poll-options""><input class=""radio-btn poll-ans"" id=""option1"" name=""option"" type=""radio""/><label class=""ek-poll-answer"" for=""option1""><span class=""label-text"">कहिले सुध्रेलान् नेताहरू ?</span></label></div><div class=""ek-poll-single-form poll-options""><input class=""radio-btn poll-ans"" id=""option2"" name=""option"" type=""radio""/><label class=""ek-poll-answer"" for=""option2""><span class=""label-text"">बोलेरै मात्र त के हुन्छ र !</span></label></div><div class=""ek-poll-single-form poll-options""><input class=""radio-btn poll-ans"" id=""option3"" name=""option"" type=""radio""/><label class=""ek-poll-answer"" for=""option3""><span class=""label-text"">कडा कारबाही गर्नुपर्छ</span></label></div><div class=""ek-poll-single-form poll-options""><input class=""radio-btn poll-ans"" id=""option4"" name=""option"" type=""radio""/><label class=""ek-poll-answer"" for=""option4""><span class=""label-text"">केही भन्न चाहन्नँ</span></label></div><div class=""ek-poll-submit""><button class=""ek-poll-submit-btn"" disabled="""" type=""submit"">Submit Answer</button></div></form>",
